,Rented Bike Count,Hour,Temperature(캜),Humidity(%),Wind speed (m/s),Visibility (10m),Seasons,Holiday,Functioning Day,Day,Month,Year
5215,1449,7,22.6,63,1.3,2000,Summer,No Holiday,Yes,7,6,2018
5216,2273,8,23.2,60,1.7,2000,Summer,No Holiday,Yes,7,6,2018
5217,1318,9,23.3,61,1.7,2000,Summer,No Holiday,Yes,7,6,2018
5218,998,10,23.7,59,1.7,2000,Summer,No Holiday,Yes,7,6,2018
5219,1024,11,23.9,59,2.1,2000,Summer,No Holiday,Yes,7,6,2018
5220,1216,12,25.7,57,1.9,2000,Summer,No Holiday,Yes,7,6,2018
5221,1210,13,26.2,53,2.1,2000,Summer,No Holiday,Yes,7,6,2018
5222,1209,14,27.0,52,2.1,2000,Summer,No Holiday,Yes,7,6,2018
5223,1346,15,26.9,51,2.0,2000,Summer,No Holiday,Yes,7,6,2018
5224,1635,16,26.6,54,2.3,2000,Summer,No Holiday,Yes,7,6,2018
5225,2282,17,26.6,52,2.2,2000,Summer,No Holiday,Yes,7,6,2018
5226,3196,18,25.9,52,2.1,2000,Summer,No Holiday,Yes,7,6,2018
5227,2557,19,25.0,52,2.2,2000,Summer,No Holiday,Yes,7,6,2018
5228,2223,20,23.8,55,2.3,2000,Summer,No Holiday,Yes,7,6,2018
5229,2183,21,23.1,54,2.1,2000,Summer,No Holiday,Yes,7,6,2018
5230,1917,22,22.5,54,2.1,2000,Summer,No Holiday,Yes,7,6,2018
5231,1458,23,22.0,55,1.7,2000,Summer,No Holiday,Yes,7,6,2018
5232,1191,0,21.5,56,1.8,2000,Summer,No Holiday,Yes,7,7,2018
5233,1079,1,21.1,57,2.0,2000,Summer,No Holiday,Yes,7,7,2018
5234,760,2,20.7,58,1.5,2000,Summer,No Holiday,Yes,7,7,2018
5235,545,3,20.4,59,1.0,2000,Summer,No Holiday,Yes,7,7,2018
5236,331,4,20.0,63,1.8,2000,Summer,No Holiday,Yes,7,7,2018
5237,273,5,19.8,63,1.4,2000,Summer,No Holiday,Yes,7,7,2018
5238,396,6,19.5,61,1.5,2000,Summer,No Holiday,Yes,7,7,2018
5239,567,7,19.6,57,1.6,2000,Summer,No Holiday,Yes,7,7,2018
5240,832,8,21.2,52,1.6,1998,Summer,No Holiday,Yes,7,7,2018
5241,1009,9,22.6,51,1.7,2000,Summer,No Holiday,Yes,7,7,2018
5242,1050,10,24.0,49,1.7,2000,Summer,No Holiday,Yes,7,7,2018
5243,1129,11,25.0,48,1.5,1986,Summer,No Holiday,Yes,7,7,2018
5244,1328,12,26.4,47,1.7,2000,Summer,No Holiday,Yes,7,7,2018
5245,1399,13,27.5,43,2.0,2000,Summer,No Holiday,Yes,7,7,2018
5246,1430,14,28.3,43,1.6,1941,Summer,No Holiday,Yes,7,7,2018
5247,1579,15,28.7,42,1.3,2000,Summer,No Holiday,Yes,7,7,2018
5248,1764,16,28.9,44,1.6,1998,Summer,No Holiday,Yes,7,7,2018
5249,2020,17,28.9,45,1.4,2000,Summer,No Holiday,Yes,7,7,2018
5250,2238,18,27.8,48,1.2,2000,Summer,No Holiday,Yes,7,7,2018
5251,2352,19,26.1,51,1.4,2000,Summer,No Holiday,Yes,7,7,2018
5252,2232,20,24.6,51,1.7,2000,Summer,No Holiday,Yes,7,7,2018
5253,2235,21,23.4,52,1.4,2000,Summer,No Holiday,Yes,7,7,2018
5254,1921,22,22.6,51,1.7,2000,Summer,No Holiday,Yes,7,7,2018
5255,1416,23,21.7,51,1.7,2000,Summer,No Holiday,Yes,7,7,2018
5256,1208,0,20.7,51,1.7,2000,Summer,No Holiday,Yes,7,8,2018
5257,946,1,19.9,52,1.6,2000,Summer,No Holiday,Yes,7,8,2018
5258,648,2,19.3,54,1.4,2000,Summer,No Holiday,Yes,7,8,2018
5259,460,3,18.8,56,1.2,2000,Summer,No Holiday,Yes,7,8,2018
5260,277,4,18.4,57,1.1,2000,Summer,No Holiday,Yes,7,8,2018
5261,253,5,18.1,57,1.4,2000,Summer,No Holiday,Yes,7,8,2018
5262,267,6,17.8,58,1.1,2000,Summer,No Holiday,Yes,7,8,2018
5263,410,7,18.2,54,1.2,2000,Summer,No Holiday,Yes,7,8,2018
5264,684,8,19.1,53,1.7,1952,Summer,No Holiday,Yes,7,8,2018
5265,787,9,20.8,51,1.5,1973,Summer,No Holiday,Yes,7,8,2018
5266,867,10,22.5,48,1.6,1940,Summer,No Holiday,Yes,7,8,2018
5267,1053,11,23.8,47,2.1,2000,Summer,No Holiday,Yes,7,8,2018
5268,1237,12,25.0,46,1.9,1943,Summer,No Holiday,Yes,7,8,2018
5269,1442,13,26.1,45,1.8,2000,Summer,No Holiday,Yes,7,8,2018
5270,1517,14,27.1,41,1.4,1941,Summer,No Holiday,Yes,7,8,2018
5271,1693,15,27.6,37,1.9,2000,Summer,No Holiday,Yes,7,8,2018
5272,2070,16,27.9,39,1.2,2000,Summer,No Holiday,Yes,7,8,2018
5273,2266,17,27.4,44,1.7,2000,Summer,No Holiday,Yes,7,8,2018
5274,2351,18,26.7,48,1.0,2000,Summer,No Holiday,Yes,7,8,2018
5275,2272,19,26.3,51,1.7,2000,Summer,No Holiday,Yes,7,8,2018
5276,2348,20,25.7,53,1.3,2000,Summer,No Holiday,Yes,7,8,2018
5277,2055,21,25.3,55,1.4,2000,Summer,No Holiday,Yes,7,8,2018
5278,1717,22,25.0,57,1.0,2000,Summer,No Holiday,Yes,7,8,2018
5279,1252,23,24.6,60,2.6,2000,Summer,No Holiday,Yes,7,8,2018
5280,900,0,24.2,61,1.7,2000,Summer,No Holiday,Yes,7,9,2018
5281,554,1,23.7,64,0.8,2000,Summer,No Holiday,Yes,7,9,2018
5282,387,2,22.7,63,0.9,2000,Summer,No Holiday,Yes,7,9,2018
5283,285,3,21.9,63,1.3,2000,Summer,No Holiday,Yes,7,9,2018
5284,206,4,21.4,63,1.5,2000,Summer,No Holiday,Yes,7,9,2018
5285,301,5,21.1,64,1.5,2000,Summer,No Holiday,Yes,7,9,2018
5286,486,6,21.0,64,1.0,2000,Summer,No Holiday,Yes,7,9,2018
5287,451,7,20.9,66,1.4,2000,Summer,No Holiday,Yes,7,9,2018
5288,670,8,20.7,73,0.8,2000,Summer,No Holiday,Yes,7,9,2018
5289,575,9,21.1,72,1.0,1982,Summer,No Holiday,Yes,7,9,2018
5290,217,10,21.1,73,1.2,1957,Summer,No Holiday,Yes,7,9,2018
5291,186,11,20.6,82,1.0,2000,Summer,No Holiday,Yes,7,9,2018
5292,71,12,20.7,83,0.6,1244,Summer,No Holiday,Yes,7,9,2018
5293,99,13,20.3,87,1.0,771,Summer,No Holiday,Yes,7,9,2018
5294,110,14,20.2,89,1.0,1854,Summer,No Holiday,Yes,7,9,2018
5295,59,15,20.3,90,0.9,1356,Summer,No Holiday,Yes,7,9,2018
5296,68,16,20.2,91,1.2,1637,Summer,No Holiday,Yes,7,9,2018
5297,104,17,20.3,93,1.4,1684,Summer,No Holiday,Yes,7,9,2018
5298,140,18,20.3,93,1.3,1832,Summer,No Holiday,Yes,7,9,2018
5299,68,19,20.4,94,1.1,1769,Summer,No Holiday,Yes,7,9,2018
5300,48,20,20.3,95,0.8,1372,Summer,No Holiday,Yes,7,9,2018
5301,95,21,20.3,96,1.0,1007,Summer,No Holiday,Yes,7,9,2018
5302,71,22,20.4,96,1.1,1641,Summer,No Holiday,Yes,7,9,2018
5303,40,23,20.4,96,0.6,1137,Summer,No Holiday,Yes,7,9,2018
5304,29,0,20.4,97,0.3,183,Summer,No Holiday,Yes,7,10,2018
5305,39,1,20.4,97,0.3,193,Summer,No Holiday,Yes,7,10,2018
5306,84,2,20.5,98,0.5,596,Summer,No Holiday,Yes,7,10,2018
5307,136,3,20.6,98,0.8,1986,Summer,No Holiday,Yes,7,10,2018
5308,133,4,20.6,97,0.5,1989,Summer,No Holiday,Yes,7,10,2018
5309,174,5,20.6,97,0.6,2000,Summer,No Holiday,Yes,7,10,2018
5310,534,6,20.7,97,0.9,2000,Summer,No Holiday,Yes,7,10,2018
5311,1209,7,21.1,95,0.4,2000,Summer,No Holiday,Yes,7,10,2018
5312,2017,8,21.7,89,0.5,2000,Summer,No Holiday,Yes,7,10,2018
5313,1061,9,22.3,86,1.0,2000,Summer,No Holiday,Yes,7,10,2018
5314,768,10,22.6,85,0.9,1996,Summer,No Holiday,Yes,7,10,2018
5315,909,11,23.2,82,1.1,1991,Summer,No Holiday,Yes,7,10,2018
5316,1035,12,24.1,80,0.8,2000,Summer,No Holiday,Yes,7,10,2018
5317,1074,13,25.2,77,1.2,1951,Summer,No Holiday,Yes,7,10,2018
5318,1142,14,25.5,77,0.8,1957,Summer,No Holiday,Yes,7,10,2018
5319,1169,15,25.7,77,0.5,1875,Summer,No Holiday,Yes,7,10,2018
5320,1462,16,26.3,74,0.7,1580,Summer,No Holiday,Yes,7,10,2018
5321,1603,17,26.5,76,1.0,1400,Summer,No Holiday,Yes,7,10,2018
5322,1665,18,26.2,82,0.4,1408,Summer,No Holiday,Yes,7,10,2018
5323,794,19,25.7,83,1.1,1011,Summer,No Holiday,Yes,7,10,2018
5324,908,20,25.3,89,0.3,745,Summer,No Holiday,Yes,7,10,2018
5325,1352,21,25.1,86,0.3,870,Summer,No Holiday,Yes,7,10,2018
5326,971,22,25.0,86,0.5,796,Summer,No Holiday,Yes,7,10,2018
5327,373,23,24.9,87,0.5,658,Summer,No Holiday,Yes,7,10,2018
5328,240,0,24.6,96,0.7,308,Summer,No Holiday,Yes,7,11,2018
5329,240,1,24.6,96,0.5,443,Summer,No Holiday,Yes,7,11,2018
5330,236,2,24.5,96,0.5,476,Summer,No Holiday,Yes,7,11,2018
5331,157,3,24.5,97,0.8,263,Summer,No Holiday,Yes,7,11,2018
5332,71,4,24.5,97,1.0,317,Summer,No Holiday,Yes,7,11,2018
5333,76,5,24.5,97,0.5,229,Summer,No Holiday,Yes,7,11,2018
5334,187,6,24.5,97,0.1,290,Summer,No Holiday,Yes,7,11,2018
5335,303,7,24.6,97,0.3,180,Summer,No Holiday,Yes,7,11,2018
5336,827,8,25.1,97,0.8,490,Summer,No Holiday,Yes,7,11,2018
5337,634,9,25.6,96,0.6,450,Summer,No Holiday,Yes,7,11,2018
5338,581,10,26.3,91,0.6,749,Summer,No Holiday,Yes,7,11,2018
5339,792,11,27.2,82,0.9,1093,Summer,No Holiday,Yes,7,11,2018
5340,964,12,28.1,73,2.1,1326,Summer,No Holiday,Yes,7,11,2018
5341,991,13,28.7,69,2.6,1546,Summer,No Holiday,Yes,7,11,2018
5342,1052,14,29.2,67,2.8,1725,Summer,No Holiday,Yes,7,11,2018
5343,1106,15,29.4,68,2.3,1525,Summer,No Holiday,Yes,7,11,2018
5344,1344,16,28.7,70,3.2,1586,Summer,No Holiday,Yes,7,11,2018
5345,1923,17,28.7,71,2.9,1666,Summer,No Holiday,Yes,7,11,2018
5346,2931,18,28.4,75,2.4,1564,Summer,No Holiday,Yes,7,11,2018
5347,2328,19,28.2,72,1.6,1745,Summer,No Holiday,Yes,7,11,2018
5348,2048,20,27.7,76,1.8,1727,Summer,No Holiday,Yes,7,11,2018
5349,1936,21,27.3,78,1.2,1606,Summer,No Holiday,Yes,7,11,2018
5350,1870,22,27.1,79,1.2,1578,Summer,No Holiday,Yes,7,11,2018
5351,1298,23,26.9,79,0.1,1541,Summer,No Holiday,Yes,7,11,2018
5352,938,0,26.7,79,0.9,1590,Summer,No Holiday,Yes,7,12,2018
5353,787,1,26.6,80,0.0,1485,Summer,No Holiday,Yes,7,12,2018
5354,517,2,26.3,84,0.3,1361,Summer,No Holiday,Yes,7,12,2018
5355,322,3,26.2,83,0.3,1294,Summer,No Holiday,Yes,7,12,2018
5356,159,4,26.1,85,0.6,1081,Summer,No Holiday,Yes,7,12,2018
5357,231,5,25.9,91,0.4,872,Summer,No Holiday,Yes,7,12,2018
5358,593,6,25.6,93,1.1,852,Summer,No Holiday,Yes,7,12,2018
5359,1279,7,25.9,87,1.7,834,Summer,No Holiday,Yes,7,12,2018
5360,1811,8,26.3,84,2.1,973,Summer,No Holiday,Yes,7,12,2018
5361,982,9,26.5,82,2.7,815,Summer,No Holiday,Yes,7,12,2018
5362,746,10,26.7,88,1.6,802,Summer,No Holiday,Yes,7,12,2018
5363,805,11,27.4,78,2.3,1164,Summer,No Holiday,Yes,7,12,2018
5364,991,12,27.4,80,2.7,1083,Summer,No Holiday,Yes,7,12,2018
5365,959,13,27.7,76,2.6,1258,Summer,No Holiday,Yes,7,12,2018
5366,976,14,27.8,76,3.1,1517,Summer,No Holiday,Yes,7,12,2018
5367,1163,15,28.0,76,2.3,1437,Summer,No Holiday,Yes,7,12,2018
5368,1296,16,28.1,74,2.8,1559,Summer,No Holiday,Yes,7,12,2018
5369,1915,17,27.9,75,2.5,1643,Summer,No Holiday,Yes,7,12,2018
5370,3016,18,27.5,77,2.1,1897,Summer,No Holiday,Yes,7,12,2018
5371,2313,19,27.4,78,1.1,1899,Summer,No Holiday,Yes,7,12,2018
5372,2214,20,26.9,80,1.5,1806,Summer,No Holiday,Yes,7,12,2018
5373,2115,21,26.3,81,0.8,1910,Summer,No Holiday,Yes,7,12,2018
5374,1945,22,25.9,83,0.6,1827,Summer,No Holiday,Yes,7,12,2018
5375,1355,23,25.5,84,0.8,1906,Summer,No Holiday,Yes,7,12,2018
5376,1006,0,25.1,87,0.4,1800,Summer,No Holiday,Yes,13,7,2018
5377,760,1,24.8,89,0.9,1555,Summer,No Holiday,Yes,13,7,2018
5378,600,2,24.9,86,1.3,1469,Summer,No Holiday,Yes,13,7,2018
5379,377,3,24.9,86,2.0,1079,Summer,No Holiday,Yes,13,7,2018
5380,241,4,24.8,86,2.1,1103,Summer,No Holiday,Yes,13,7,2018
5381,301,5,24.8,84,1.4,1303,Summer,No Holiday,Yes,13,7,2018
5382,665,6,24.8,84,1.1,1426,Summer,No Holiday,Yes,13,7,2018
5383,1321,7,25.0,83,1.0,1350,Summer,No Holiday,Yes,13,7,2018
5384,2114,8,25.5,80,1.8,1402,Summer,No Holiday,Yes,13,7,2018
5385,1240,9,26.6,73,2.2,1147,Summer,No Holiday,Yes,13,7,2018
5386,836,10,27.4,70,2.4,1335,Summer,No Holiday,Yes,13,7,2018
5387,887,11,27.5,70,2.4,1719,Summer,No Holiday,Yes,13,7,2018
5388,1013,12,28.3,68,1.9,1546,Summer,No Holiday,Yes,13,7,2018
5389,1046,13,28.9,68,2.8,1934,Summer,No Holiday,Yes,13,7,2018
5390,999,14,29.5,62,2.7,1941,Summer,No Holiday,Yes,13,7,2018
5391,1094,15,30.2,62,2.4,1806,Summer,No Holiday,Yes,13,7,2018
5392,1291,16,30.0,67,2.0,1698,Summer,No Holiday,Yes,13,7,2018
5393,1782,17,30.1,65,1.8,1923,Summer,No Holiday,Yes,13,7,2018
5394,2884,18,30.8,60,2.5,1793,Summer,No Holiday,Yes,13,7,2018
5395,2320,19,29.8,68,2.6,1749,Summer,No Holiday,Yes,13,7,2018
5396,2069,20,28.2,76,2.2,1888,Summer,No Holiday,Yes,13,7,2018
5397,1924,21,27.2,80,2.3,1870,Summer,No Holiday,Yes,13,7,2018
5398,1879,22,26.7,82,1.3,1725,Summer,No Holiday,Yes,13,7,2018
5399,1439,23,26.2,84,1.0,1646,Summer,No Holiday,Yes,13,7,2018
5400,1169,0,25.7,85,0.4,1519,Summer,No Holiday,Yes,14,7,2018
5401,1062,1,25.4,85,1.4,1663,Summer,No Holiday,Yes,14,7,2018
5402,783,2,25.3,85,1.7,1594,Summer,No Holiday,Yes,14,7,2018
5403,545,3,25.2,83,1.1,1835,Summer,No Holiday,Yes,14,7,2018
5404,307,4,25.1,82,1.5,1336,Summer,No Holiday,Yes,14,7,2018
5405,266,5,24.8,86,1.6,1170,Summer,No Holiday,Yes,14,7,2018
5406,356,6,24.6,86,0.4,1119,Summer,No Holiday,Yes,14,7,2018
5407,537,7,24.9,81,0.3,1289,Summer,No Holiday,Yes,14,7,2018
5408,787,8,26.1,74,0.7,1254,Summer,No Holiday,Yes,14,7,2018
5409,909,9,27.0,70,1.1,1393,Summer,No Holiday,Yes,14,7,2018
5410,910,10,27.8,68,2.1,1490,Summer,No Holiday,Yes,14,7,2018
5411,945,11,29.0,65,2.0,1642,Summer,No Holiday,Yes,14,7,2018
5412,1039,12,30.2,58,2.3,1359,Summer,No Holiday,Yes,14,7,2018
5413,1078,13,30.7,59,2.3,1534,Summer,No Holiday,Yes,14,7,2018
5414,1038,14,30.7,59,2.9,1612,Summer,No Holiday,Yes,14,7,2018
5415,1058,15,31.1,59,2.3,1929,Summer,No Holiday,Yes,14,7,2018
5416,1177,16,31.7,55,2.3,1895,Summer,No Holiday,Yes,14,7,2018
5417,1433,17,31.5,53,3.7,1974,Summer,No Holiday,Yes,14,7,2018
5418,1624,18,31.1,55,2.2,1897,Summer,No Holiday,Yes,14,7,2018
5419,1797,19,30.4,59,2.4,1972,Summer,No Holiday,Yes,14,7,2018
5420,2023,20,29.2,63,1.7,1988,Summer,No Holiday,Yes,14,7,2018
5421,2011,21,28.2,64,2.8,2000,Summer,No Holiday,Yes,14,7,2018
5422,1682,22,27.6,70,2.7,1994,Summer,No Holiday,Yes,14,7,2018
5423,1278,23,26.6,80,2.0,1527,Summer,No Holiday,Yes,14,7,2018
5424,1143,0,26.0,82,1.9,1674,Summer,No Holiday,Yes,15,7,2018
5425,868,1,25.5,83,2.3,1576,Summer,No Holiday,Yes,15,7,2018
5426,632,2,25.1,85,1.1,1379,Summer,No Holiday,Yes,15,7,2018
5427,443,3,24.8,86,0.2,1354,Summer,No Holiday,Yes,15,7,2018
5428,278,4,24.6,86,0.1,1358,Summer,No Holiday,Yes,15,7,2018
5429,223,5,24.5,85,0.7,1345,Summer,No Holiday,Yes,15,7,2018
5430,292,6,24.8,83,0.2,1534,Summer,No Holiday,Yes,15,7,2018
5431,402,7,25.2,80,0.2,1551,Summer,No Holiday,Yes,15,7,2018
5432,613,8,26.2,75,0.9,1560,Summer,No Holiday,Yes,15,7,2018
5433,715,9,27.0,71,1.0,1518,Summer,No Holiday,Yes,15,7,2018
5434,701,10,28.5,66,1.7,1319,Summer,No Holiday,Yes,15,7,2018
5435,712,11,28.7,64,1.3,1332,Summer,No Holiday,Yes,15,7,2018
5436,803,12,30.1,58,1.6,1491,Summer,No Holiday,Yes,15,7,2018
5437,810,13,31.4,53,3.2,1695,Summer,No Holiday,Yes,15,7,2018
5438,822,14,32.4,50,2.0,1735,Summer,No Holiday,Yes,15,7,2018
5439,946,15,32.9,49,2.6,1631,Summer,No Holiday,Yes,15,7,2018
5440,1125,16,32.8,52,3.0,1803,Summer,No Holiday,Yes,15,7,2018
5441,1247,17,32.7,52,3.0,1872,Summer,No Holiday,Yes,15,7,2018
5442,1466,18,32.2,55,2.4,1769,Summer,No Holiday,Yes,15,7,2018
5443,1847,19,31.2,62,2.1,1852,Summer,No Holiday,Yes,15,7,2018
5444,2058,20,29.2,72,2.1,1932,Summer,No Holiday,Yes,15,7,2018
5445,1924,21,28.1,74,3.1,1840,Summer,No Holiday,Yes,15,7,2018
5446,1607,22,27.5,77,0.9,1778,Summer,No Holiday,Yes,15,7,2018
5447,1113,23,27.0,78,1.6,1609,Summer,No Holiday,Yes,15,7,2018
5448,732,0,26.5,81,0.9,1650,Summer,No Holiday,Yes,16,7,2018
5449,498,1,25.9,83,1.3,1520,Summer,No Holiday,Yes,16,7,2018
5450,469,2,25.4,84,0.6,1340,Summer,No Holiday,Yes,16,7,2018
5451,276,3,25.1,85,0.7,1507,Summer,No Holiday,Yes,16,7,2018
5452,211,4,24.6,84,0.7,1373,Summer,No Holiday,Yes,16,7,2018
5453,324,5,24.3,85,1.0,1496,Summer,No Holiday,Yes,16,7,2018
5454,703,6,24.0,85,0.9,1569,Summer,No Holiday,Yes,16,7,2018
5455,1344,7,24.5,73,0.9,1901,Summer,No Holiday,Yes,16,7,2018
5456,1935,8,26.4,69,0.5,1559,Summer,No Holiday,Yes,16,7,2018
5457,1014,9,28.0,64,1.0,1682,Summer,No Holiday,Yes,16,7,2018
5458,678,10,29.8,54,1.8,1737,Summer,No Holiday,Yes,16,7,2018
5459,688,11,31.5,51,2.1,1498,Summer,No Holiday,Yes,16,7,2018
5460,719,12,32.4,49,2.0,1844,Summer,No Holiday,Yes,16,7,2018
5461,727,13,33.0,51,2.5,1100,Summer,No Holiday,Yes,16,7,2018
5462,691,14,33.7,45,2.5,1843,Summer,No Holiday,Yes,16,7,2018
5463,745,15,33.4,44,3.1,1928,Summer,No Holiday,Yes,16,7,2018
5464,818,16,33.3,46,3.1,1914,Summer,No Holiday,Yes,16,7,2018
5465,1425,17,33.0,46,3.1,1926,Summer,No Holiday,Yes,16,7,2018
5466,2636,18,32.3,47,3.0,1961,Summer,No Holiday,Yes,16,7,2018
5467,2368,19,31.2,52,2.4,1990,Summer,No Holiday,Yes,16,7,2018
5468,2362,20,29.3,58,2.4,2000,Summer,No Holiday,Yes,16,7,2018
5469,2241,21,28.0,64,1.5,2000,Summer,No Holiday,Yes,16,7,2018
5470,1934,22,27.2,69,1.7,2000,Summer,No Holiday,Yes,16,7,2018
5471,1285,23,26.6,75,1.5,1996,Summer,No Holiday,Yes,16,7,2018
5472,1003,0,26.4,76,1.2,2000,Summer,No Holiday,Yes,17,7,2018
5473,692,1,25.8,78,0.4,2000,Summer,No Holiday,Yes,17,7,2018
5474,497,2,25.3,78,1.0,2000,Summer,No Holiday,Yes,17,7,2018
5475,372,3,24.8,80,1.0,1988,Summer,No Holiday,Yes,17,7,2018
5476,222,4,24.4,80,1.0,1112,Summer,No Holiday,Yes,17,7,2018
5477,372,5,24.1,81,0.9,1646,Summer,No Holiday,Yes,17,7,2018
5478,713,6,24.0,81,0.9,1271,Summer,No Holiday,Yes,17,7,2018
5479,1356,7,24.4,75,1.0,841,Summer,No Holiday,Yes,17,7,2018
5480,1955,8,25.8,69,0.8,969,Summer,No Holiday,Yes,17,7,2018
5481,1031,9,27.5,60,2.2,1252,Summer,No Holiday,Yes,17,7,2018
5482,719,10,29.2,55,1.6,1404,Summer,No Holiday,Yes,17,7,2018
5483,797,11,30.4,53,1.8,1359,Summer,No Holiday,Yes,17,7,2018
5484,803,12,30.8,57,2.3,940,Summer,No Holiday,Yes,17,7,2018
5485,763,13,31.1,53,3.2,1162,Summer,No Holiday,Yes,17,7,2018
5486,786,14,31.8,49,3.5,1429,Summer,No Holiday,Yes,17,7,2018
5487,878,15,31.9,51,3.3,1465,Summer,No Holiday,Yes,17,7,2018
5488,1062,16,32.0,51,2.4,1402,Summer,No Holiday,Yes,17,7,2018
5489,1591,17,31.8,52,2.4,1438,Summer,No Holiday,Yes,17,7,2018
5490,2770,18,31.3,55,2.5,1550,Summer,No Holiday,Yes,17,7,2018
5491,2326,19,30.6,57,1.4,1529,Summer,No Holiday,Yes,17,7,2018
5492,2174,20,28.9,64,1.7,1567,Summer,No Holiday,Yes,17,7,2018
5493,2273,21,27.9,69,1.9,1194,Summer,No Holiday,Yes,17,7,2018
5494,1940,22,27.2,70,1.9,1110,Summer,No Holiday,Yes,17,7,2018
5495,1340,23,26.6,76,1.6,936,Summer,No Holiday,Yes,17,7,2018
5496,1002,0,26.2,79,0.7,850,Summer,No Holiday,Yes,18,7,2018
5497,741,1,25.7,80,0.2,805,Summer,No Holiday,Yes,18,7,2018
5498,526,2,25.2,82,0.4,791,Summer,No Holiday,Yes,18,7,2018
5499,381,3,24.7,84,0.7,694,Summer,No Holiday,Yes,18,7,2018
5500,266,4,24.3,83,0.7,621,Summer,No Holiday,Yes,18,7,2018
5501,327,5,23.9,83,0.4,780,Summer,No Holiday,Yes,18,7,2018
5502,695,6,23.7,83,0.1,713,Summer,No Holiday,Yes,18,7,2018
5503,1308,7,24.2,74,0.7,656,Summer,No Holiday,Yes,18,7,2018
5504,1944,8,25.8,71,0.4,760,Summer,No Holiday,Yes,18,7,2018
5505,982,9,27.2,59,0.4,948,Summer,No Holiday,Yes,18,7,2018
5506,722,10,28.9,61,1.5,941,Summer,No Holiday,Yes,18,7,2018
5507,701,11,30.2,53,2.2,1143,Summer,No Holiday,Yes,18,7,2018
5508,780,12,31.2,51,2.0,1101,Summer,No Holiday,Yes,18,7,2018
5509,778,13,32.1,51,2.3,776,Summer,No Holiday,Yes,18,7,2018
5510,762,14,32.7,49,1.5,765,Summer,No Holiday,Yes,18,7,2018
5511,776,15,32.9,46,2.5,1248,Summer,No Holiday,Yes,18,7,2018
5512,912,16,33.1,42,2.9,1712,Summer,No Holiday,Yes,18,7,2018
5513,1596,17,32.6,46,2.8,1560,Summer,No Holiday,Yes,18,7,2018
5514,2692,18,32.0,50,2.6,1374,Summer,No Holiday,Yes,18,7,2018
5515,2281,19,30.6,54,2.8,1531,Summer,No Holiday,Yes,18,7,2018
5516,2202,20,28.8,66,1.9,1209,Summer,No Holiday,Yes,18,7,2018
5517,2188,21,28.0,69,1.8,1140,Summer,No Holiday,Yes,18,7,2018
5518,1980,22,27.2,73,1.5,1005,Summer,No Holiday,Yes,18,7,2018
5519,1354,23,26.4,76,0.6,959,Summer,No Holiday,Yes,18,7,2018
5520,1068,0,25.9,76,1.3,984,Summer,No Holiday,Yes,19,7,2018
5521,824,1,25.4,79,0.8,924,Summer,No Holiday,Yes,19,7,2018
5522,591,2,24.8,80,1.5,888,Summer,No Holiday,Yes,19,7,2018
5523,393,3,24.4,85,0.6,678,Summer,No Holiday,Yes,19,7,2018
5524,231,4,24.0,87,0.9,582,Summer,No Holiday,Yes,19,7,2018
5525,329,5,23.6,88,0.2,604,Summer,No Holiday,Yes,19,7,2018
5526,672,6,23.3,83,0.2,875,Summer,No Holiday,Yes,19,7,2018
5527,1315,7,23.6,75,0.9,856,Summer,No Holiday,Yes,19,7,2018
5528,1993,8,25.5,65,0.9,833,Summer,No Holiday,Yes,19,7,2018
5529,985,9,27.6,62,1.5,1043,Summer,No Holiday,Yes,19,7,2018
5530,695,10,29.4,56,2.2,1153,Summer,No Holiday,Yes,19,7,2018
5531,687,11,30.7,48,1.6,1705,Summer,No Holiday,Yes,19,7,2018
5532,828,12,31.7,42,2.6,1868,Summer,No Holiday,Yes,19,7,2018
5533,798,13,32.6,47,2.7,1641,Summer,No Holiday,Yes,19,7,2018
5534,722,14,33.1,47,2.5,1785,Summer,No Holiday,Yes,19,7,2018
5535,827,15,33.7,41,2.5,1924,Summer,No Holiday,Yes,19,7,2018
5536,1017,16,33.7,43,2.7,1890,Summer,No Holiday,Yes,19,7,2018
5537,1536,17,34.0,44,2.3,1891,Summer,No Holiday,Yes,19,7,2018
5538,2640,18,33.0,51,2.4,1566,Summer,No Holiday,Yes,19,7,2018
5539,2245,19,31.6,58,2.3,1556,Summer,No Holiday,Yes,19,7,2018
5540,2114,20,29.8,62,2.9,1931,Summer,No Holiday,Yes,19,7,2018
5541,2122,21,28.8,69,2.4,1619,Summer,No Holiday,Yes,19,7,2018
5542,1870,22,28.0,76,1.5,1542,Summer,No Holiday,Yes,19,7,2018
5543,1318,23,27.2,78,1.9,1601,Summer,No Holiday,Yes,19,7,2018
5544,1041,0,26.7,80,1.4,1465,Summer,No Holiday,Yes,20,7,2018
5545,773,1,26.1,81,1.6,1409,Summer,No Holiday,Yes,20,7,2018
5546,557,2,25.7,84,0.1,1293,Summer,No Holiday,Yes,20,7,2018
5547,428,3,25.4,84,0.9,1174,Summer,No Holiday,Yes,20,7,2018
5548,267,4,25.1,83,0.0,1253,Summer,No Holiday,Yes,20,7,2018
5549,327,5,24.9,83,0.3,1207,Summer,No Holiday,Yes,20,7,2018
5550,672,6,24.6,82,0.2,1157,Summer,No Holiday,Yes,20,7,2018
5551,1251,7,25.2,75,0.6,1056,Summer,No Holiday,Yes,20,7,2018
