Rented Bike Count,Hour,Temperature(캜),Humidity(%),Wind speed (m/s),Visibility (10m),Seasons,Holiday,Functioning Day,Day,Month,Year
692,1,25.8,78,0.4,2000,Summer,No Holiday,Yes,17,7,2018
497,2,25.3,78,1.0,2000,Summer,No Holiday,Yes,17,7,2018
372,3,24.8,80,1.0,1988,Summer,No Holiday,Yes,17,7,2018
222,4,24.4,80,1.0,1112,Summer,No Holiday,Yes,17,7,2018
372,5,24.1,81,0.9,1646,Summer,No Holiday,Yes,17,7,2018
713,6,24.0,81,0.9,1271,Summer,No Holiday,Yes,17,7,2018
1356,7,24.4,75,1.0,841,Summer,No Holiday,Yes,17,7,2018
1955,8,25.8,69,0.8,969,Summer,No Holiday,Yes,17,7,2018
1031,9,27.5,60,2.2,1252,Summer,No Holiday,Yes,17,7,2018
719,10,29.2,55,1.6,1404,Summer,No Holiday,Yes,17,7,2018
797,11,30.4,53,1.8,1359,Summer,No Holiday,Yes,17,7,2018
803,12,30.8,57,2.3,940,Summer,No Holiday,Yes,17,7,2018
763,13,31.1,53,3.2,1162,Summer,No Holiday,Yes,17,7,2018
786,14,31.8,49,3.5,1429,Summer,No Holiday,Yes,17,7,2018
878,15,31.9,51,3.3,1465,Summer,No Holiday,Yes,17,7,2018
1062,16,32.0,51,2.4,1402,Summer,No Holiday,Yes,17,7,2018
1591,17,31.8,52,2.4,1438,Summer,No Holiday,Yes,17,7,2018
2770,18,31.3,55,2.5,1550,Summer,No Holiday,Yes,17,7,2018
2326,19,30.6,57,1.4,1529,Summer,No Holiday,Yes,17,7,2018
2174,20,28.9,64,1.7,1567,Summer,No Holiday,Yes,17,7,2018
2273,21,27.9,69,1.9,1194,Summer,No Holiday,Yes,17,7,2018
1940,22,27.2,70,1.9,1110,Summer,No Holiday,Yes,17,7,2018
1340,23,26.6,76,1.6,936,Summer,No Holiday,Yes,17,7,2018
1002,0,26.2,79,0.7,850,Summer,No Holiday,Yes,18,7,2018
741,1,25.7,80,0.2,805,Summer,No Holiday,Yes,18,7,2018
526,2,25.2,82,0.4,791,Summer,No Holiday,Yes,18,7,2018
381,3,24.7,84,0.7,694,Summer,No Holiday,Yes,18,7,2018
266,4,24.3,83,0.7,621,Summer,No Holiday,Yes,18,7,2018
327,5,23.9,83,0.4,780,Summer,No Holiday,Yes,18,7,2018
695,6,23.7,83,0.1,713,Summer,No Holiday,Yes,18,7,2018
1308,7,24.2,74,0.7,656,Summer,No Holiday,Yes,18,7,2018
1944,8,25.8,71,0.4,760,Summer,No Holiday,Yes,18,7,2018
982,9,27.2,59,0.4,948,Summer,No Holiday,Yes,18,7,2018
722,10,28.9,61,1.5,941,Summer,No Holiday,Yes,18,7,2018
701,11,30.2,53,2.2,1143,Summer,No Holiday,Yes,18,7,2018
780,12,31.2,51,2.0,1101,Summer,No Holiday,Yes,18,7,2018
778,13,32.1,51,2.3,776,Summer,No Holiday,Yes,18,7,2018
762,14,32.7,49,1.5,765,Summer,No Holiday,Yes,18,7,2018
776,15,32.9,46,2.5,1248,Summer,No Holiday,Yes,18,7,2018
912,16,33.1,42,2.9,1712,Summer,No Holiday,Yes,18,7,2018
1596,17,32.6,46,2.8,1560,Summer,No Holiday,Yes,18,7,2018
2692,18,32.0,50,2.6,1374,Summer,No Holiday,Yes,18,7,2018
2281,19,30.6,54,2.8,1531,Summer,No Holiday,Yes,18,7,2018
2202,20,28.8,66,1.9,1209,Summer,No Holiday,Yes,18,7,2018
2188,21,28.0,69,1.8,1140,Summer,No Holiday,Yes,18,7,2018
1980,22,27.2,73,1.5,1005,Summer,No Holiday,Yes,18,7,2018
1354,23,26.4,76,0.6,959,Summer,No Holiday,Yes,18,7,2018
1068,0,25.9,76,1.3,984,Summer,No Holiday,Yes,19,7,2018
824,1,25.4,79,0.8,924,Summer,No Holiday,Yes,19,7,2018
591,2,24.8,80,1.5,888,Summer,No Holiday,Yes,19,7,2018
393,3,24.4,85,0.6,678,Summer,No Holiday,Yes,19,7,2018
231,4,24.0,87,0.9,582,Summer,No Holiday,Yes,19,7,2018
329,5,23.6,88,0.2,604,Summer,No Holiday,Yes,19,7,2018
672,6,23.3,83,0.2,875,Summer,No Holiday,Yes,19,7,2018
1315,7,23.6,75,0.9,856,Summer,No Holiday,Yes,19,7,2018
1993,8,25.5,65,0.9,833,Summer,No Holiday,Yes,19,7,2018
985,9,27.6,62,1.5,1043,Summer,No Holiday,Yes,19,7,2018
695,10,29.4,56,2.2,1153,Summer,No Holiday,Yes,19,7,2018
687,11,30.7,48,1.6,1705,Summer,No Holiday,Yes,19,7,2018
828,12,31.7,42,2.6,1868,Summer,No Holiday,Yes,19,7,2018
798,13,32.6,47,2.7,1641,Summer,No Holiday,Yes,19,7,2018
722,14,33.1,47,2.5,1785,Summer,No Holiday,Yes,19,7,2018
827,15,33.7,41,2.5,1924,Summer,No Holiday,Yes,19,7,2018
1017,16,33.7,43,2.7,1890,Summer,No Holiday,Yes,19,7,2018
1536,17,34.0,44,2.3,1891,Summer,No Holiday,Yes,19,7,2018
2640,18,33.0,51,2.4,1566,Summer,No Holiday,Yes,19,7,2018
2245,19,31.6,58,2.3,1556,Summer,No Holiday,Yes,19,7,2018
2114,20,29.8,62,2.9,1931,Summer,No Holiday,Yes,19,7,2018
2122,21,28.8,69,2.4,1619,Summer,No Holiday,Yes,19,7,2018
1870,22,28.0,76,1.5,1542,Summer,No Holiday,Yes,19,7,2018
1318,23,27.2,78,1.9,1601,Summer,No Holiday,Yes,19,7,2018
1041,0,26.7,80,1.4,1465,Summer,No Holiday,Yes,20,7,2018
773,1,26.1,81,1.6,1409,Summer,No Holiday,Yes,20,7,2018
557,2,25.7,84,0.1,1293,Summer,No Holiday,Yes,20,7,2018
428,3,25.4,84,0.9,1174,Summer,No Holiday,Yes,20,7,2018
267,4,25.1,83,0.0,1253,Summer,No Holiday,Yes,20,7,2018
327,5,24.9,83,0.3,1207,Summer,No Holiday,Yes,20,7,2018
672,6,24.6,82,0.2,1157,Summer,No Holiday,Yes,20,7,2018
1251,7,25.2,75,0.6,1056,Summer,No Holiday,Yes,20,7,2018
1896,8,26.6,70,1.3,1062,Summer,No Holiday,Yes,20,7,2018
1029,9,28.4,65,1.2,806,Summer,No Holiday,Yes,20,7,2018
641,10,29.8,59,1.2,973,Summer,No Holiday,Yes,20,7,2018
791,11,31.6,54,1.3,990,Summer,No Holiday,Yes,20,7,2018
822,12,32.6,51,2.1,800,Summer,No Holiday,Yes,20,7,2018
805,13,32.4,54,2.4,708,Summer,No Holiday,Yes,20,7,2018
741,14,33.4,52,2.7,685,Summer,No Holiday,Yes,20,7,2018
794,15,34.1,45,2.4,1110,Summer,No Holiday,Yes,20,7,2018
928,16,34.3,45,2.3,1466,Summer,No Holiday,Yes,20,7,2018
1468,17,34.3,44,2.1,1704,Summer,No Holiday,Yes,20,7,2018
2419,18,33.9,42,2.0,1969,Summer,No Holiday,Yes,20,7,2018
2084,19,32.9,44,2.0,1985,Summer,No Holiday,Yes,20,7,2018
1888,20,30.9,51,2.2,2000,Summer,No Holiday,Yes,20,7,2018
1869,21,29.8,59,1.4,2000,Summer,No Holiday,Yes,20,7,2018
1782,22,28.8,65,1.3,1988,Summer,No Holiday,Yes,20,7,2018
1426,23,28.2,70,1.3,1811,Summer,No Holiday,Yes,20,7,2018
1132,0,27.5,73,1.1,1834,Summer,No Holiday,Yes,21,7,2018
945,1,27.0,74,1.1,1833,Summer,No Holiday,Yes,21,7,2018
684,2,26.4,72,0.2,1766,Summer,No Holiday,Yes,21,7,2018
477,3,26.1,74,0.1,1683,Summer,No Holiday,Yes,21,7,2018
347,4,25.6,77,1.2,1203,Summer,No Holiday,Yes,21,7,2018
292,5,25.0,78,0.3,1474,Summer,No Holiday,Yes,21,7,2018
381,6,24.9,76,0.0,1473,Summer,No Holiday,Yes,21,7,2018
491,7,25.3,71,0.4,1226,Summer,No Holiday,Yes,21,7,2018
720,8,27.4,63,0.9,1043,Summer,No Holiday,Yes,21,7,2018
729,9,29.6,57,0.9,977,Summer,No Holiday,Yes,21,7,2018
699,10,31.4,51,1.1,847,Summer,No Holiday,Yes,21,7,2018
676,11,32.9,45,2.1,1020,Summer,No Holiday,Yes,21,7,2018
735,12,34.2,35,1.8,1528,Summer,No Holiday,Yes,21,7,2018
727,13,35.2,34,1.8,1636,Summer,No Holiday,Yes,21,7,2018
682,14,36.3,34,1.3,1493,Summer,No Holiday,Yes,21,7,2018
785,15,36.5,35,3.0,1355,Summer,No Holiday,Yes,21,7,2018
883,16,36.8,30,2.8,1756,Summer,No Holiday,Yes,21,7,2018
1011,17,36.3,36,3.1,1972,Summer,No Holiday,Yes,21,7,2018
1202,18,35.0,42,2.9,1953,Summer,No Holiday,Yes,21,7,2018
1423,19,33.4,51,2.6,2000,Summer,No Holiday,Yes,21,7,2018
1655,20,31.5,53,1.8,2000,Summer,No Holiday,Yes,21,7,2018
1731,21,30.2,54,1.8,2000,Summer,No Holiday,Yes,21,7,2018
1588,22,29.4,55,1.4,2000,Summer,No Holiday,Yes,21,7,2018
1288,23,28.8,56,1.6,2000,Summer,No Holiday,Yes,21,7,2018
1088,0,28.1,56,0.2,2000,Summer,No Holiday,Yes,22,7,2018
772,1,27.3,60,0.8,2000,Summer,No Holiday,Yes,22,7,2018
587,2,26.8,63,0.6,2000,Summer,No Holiday,Yes,22,7,2018
438,3,26.3,63,0.2,2000,Summer,No Holiday,Yes,22,7,2018
270,4,25.9,71,0.3,2000,Summer,No Holiday,Yes,22,7,2018
256,5,25.5,72,0.4,2000,Summer,No Holiday,Yes,22,7,2018
286,6,25.3,73,0.6,1979,Summer,No Holiday,Yes,22,7,2018
360,7,25.8,67,0.9,1773,Summer,No Holiday,Yes,22,7,2018
477,8,27.9,60,0.6,1835,Summer,No Holiday,Yes,22,7,2018
526,9,30.5,54,0.9,1907,Summer,No Holiday,Yes,22,7,2018
522,10,32.2,50,0.8,1881,Summer,No Holiday,Yes,22,7,2018
499,11,33.8,45,1.9,1928,Summer,No Holiday,Yes,22,7,2018
560,12,35.5,39,1.9,1803,Summer,No Holiday,Yes,22,7,2018
569,13,36.7,33,1.8,1911,Summer,No Holiday,Yes,22,7,2018
565,14,37.4,34,2.3,1860,Summer,No Holiday,Yes,22,7,2018
632,15,37.5,33,2.0,1816,Summer,No Holiday,Yes,22,7,2018
771,16,37.8,31,2.5,1929,Summer,No Holiday,Yes,22,7,2018
965,17,37.6,33,2.1,1837,Summer,No Holiday,Yes,22,7,2018
1212,18,36.3,35,3.0,1860,Summer,No Holiday,Yes,22,7,2018
1478,19,34.5,47,2.8,1762,Summer,No Holiday,Yes,22,7,2018
1688,20,33.3,50,2.3,1706,Summer,No Holiday,Yes,22,7,2018
1666,21,32.3,50,1.7,1784,Summer,No Holiday,Yes,22,7,2018
1346,22,31.7,51,1.4,1742,Summer,No Holiday,Yes,22,7,2018
1030,23,31.2,52,1.5,1670,Summer,No Holiday,Yes,22,7,2018
792,0,30.6,50,2.3,1631,Summer,No Holiday,Yes,23,7,2018
542,1,30.0,52,1.5,1774,Summer,No Holiday,Yes,23,7,2018
382,2,29.7,53,1.4,1682,Summer,No Holiday,Yes,23,7,2018
238,3,29.6,50,2.1,1970,Summer,No Holiday,Yes,23,7,2018
174,4,29.3,51,0.9,1498,Summer,No Holiday,Yes,23,7,2018
310,5,29.3,55,1.6,2000,Summer,No Holiday,Yes,23,7,2018
652,6,29.2,58,1.7,2000,Summer,No Holiday,Yes,23,7,2018
1241,7,29.3,58,0.8,2000,Summer,No Holiday,Yes,23,7,2018
1889,8,30.0,56,0.9,2000,Summer,No Holiday,Yes,23,7,2018
985,9,31.0,55,1.5,1945,Summer,No Holiday,Yes,23,7,2018
636,10,31.8,51,1.5,1900,Summer,No Holiday,Yes,23,7,2018
611,11,32.7,48,2.2,1908,Summer,No Holiday,Yes,23,7,2018
655,12,34.1,47,2.3,1862,Summer,No Holiday,Yes,23,7,2018
688,13,33.8,47,1.7,1887,Summer,No Holiday,Yes,23,7,2018
670,14,34.3,45,2.2,1967,Summer,No Holiday,Yes,23,7,2018
739,15,35.4,46,2.2,1861,Summer,No Holiday,Yes,23,7,2018
960,16,34.8,47,2.2,1839,Summer,No Holiday,Yes,23,7,2018
1310,17,34.8,49,3.0,1866,Summer,No Holiday,Yes,23,7,2018
2405,18,33.9,53,3.2,1886,Summer,No Holiday,Yes,23,7,2018
2112,19,32.6,58,3.2,1962,Summer,No Holiday,Yes,23,7,2018
2051,20,31.5,61,1.8,2000,Summer,No Holiday,Yes,23,7,2018
1994,21,30.8,60,1.8,2000,Summer,No Holiday,Yes,23,7,2018
1697,22,30.3,60,1.8,2000,Summer,No Holiday,Yes,23,7,2018
1157,23,30.0,58,1.6,2000,Summer,No Holiday,Yes,23,7,2018
874,0,29.6,61,1.0,2000,Summer,No Holiday,Yes,24,7,2018
715,1,29.1,64,1.2,2000,Summer,No Holiday,Yes,24,7,2018
487,2,28.6,66,0.9,2000,Summer,No Holiday,Yes,24,7,2018
332,3,28.2,65,0.3,1999,Summer,No Holiday,Yes,24,7,2018
218,4,27.8,67,0.2,1982,Summer,No Holiday,Yes,24,7,2018
306,5,27.5,70,0.1,1976,Summer,No Holiday,Yes,24,7,2018
673,6,27.2,71,0.8,1920,Summer,No Holiday,Yes,24,7,2018
1213,7,27.8,63,1.2,1781,Summer,No Holiday,Yes,24,7,2018
1820,8,29.9,59,0.8,1727,Summer,No Holiday,Yes,24,7,2018
926,9,31.7,59,1.0,1706,Summer,No Holiday,Yes,24,7,2018
610,10,32.4,54,0.9,1631,Summer,No Holiday,Yes,24,7,2018
620,11,33.9,46,1.6,1387,Summer,No Holiday,Yes,24,7,2018
671,12,34.5,50,1.4,1901,Summer,No Holiday,Yes,24,7,2018
688,13,36.4,41,1.3,1655,Summer,No Holiday,Yes,24,7,2018
649,14,35.8,49,2.8,1264,Summer,No Holiday,Yes,24,7,2018
735,15,35.8,47,2.2,1029,Summer,No Holiday,Yes,24,7,2018
834,16,34.9,51,2.0,1221,Summer,No Holiday,Yes,24,7,2018
1297,17,34.9,51,2.2,1235,Summer,No Holiday,Yes,24,7,2018
2300,18,34.9,53,2.2,1296,Summer,No Holiday,Yes,24,7,2018
1968,19,33.1,57,2.2,1670,Summer,No Holiday,Yes,24,7,2018
1834,20,31.1,63,2.0,1542,Summer,No Holiday,Yes,24,7,2018
1899,21,30.2,65,2.3,1642,Summer,No Holiday,Yes,24,7,2018
1773,22,29.8,66,3.2,1511,Summer,No Holiday,Yes,24,7,2018
1193,23,29.3,66,2.8,1854,Summer,No Holiday,Yes,24,7,2018
939,0,28.9,66,2.2,2000,Summer,No Holiday,Yes,25,7,2018
726,1,28.7,67,2.6,2000,Summer,No Holiday,Yes,25,7,2018
499,2,28.8,68,1.8,2000,Summer,No Holiday,Yes,25,7,2018
327,3,28.9,69,2.8,1871,Summer,No Holiday,Yes,25,7,2018
212,4,28.5,74,2.6,1549,Summer,No Holiday,Yes,25,7,2018
299,5,28.3,74,2.4,1378,Summer,No Holiday,Yes,25,7,2018
657,6,28.1,75,1.8,1092,Summer,No Holiday,Yes,25,7,2018
1171,7,28.3,72,2.0,1200,Summer,No Holiday,Yes,25,7,2018
1893,8,28.7,70,3.5,1470,Summer,No Holiday,Yes,25,7,2018
995,9,29.4,66,2.5,1308,Summer,No Holiday,Yes,25,7,2018
696,10,30.7,61,2.8,1521,Summer,No Holiday,Yes,25,7,2018
749,11,30.7,63,3.4,1323,Summer,No Holiday,Yes,25,7,2018
791,12,31.1,60,2.7,1331,Summer,No Holiday,Yes,25,7,2018
783,13,32.3,56,3.0,1504,Summer,No Holiday,Yes,25,7,2018
754,14,33.0,53,1.7,1357,Summer,No Holiday,Yes,25,7,2018
781,15,34.0,50,3.0,1705,Summer,No Holiday,Yes,25,7,2018
977,16,34.1,52,2.5,1304,Summer,No Holiday,Yes,25,7,2018
1412,17,33.2,56,2.2,1428,Summer,No Holiday,Yes,25,7,2018
2416,18,32.2,58,2.5,1553,Summer,No Holiday,Yes,25,7,2018
2039,19,31.7,60,2.3,1492,Summer,No Holiday,Yes,25,7,2018
1935,20,30.9,67,1.7,1470,Summer,No Holiday,Yes,25,7,2018
1811,21,29.7,74,2.2,1342,Summer,No Holiday,Yes,25,7,2018
1767,22,28.8,76,2.8,1231,Summer,No Holiday,Yes,25,7,2018
1289,23,28.0,77,1.9,1346,Summer,No Holiday,Yes,25,7,2018
939,0,27.7,78,1.2,1341,Summer,No Holiday,Yes,26,7,2018
718,1,27.6,79,1.0,1261,Summer,No Holiday,Yes,26,7,2018
498,2,27.6,78,0.1,1289,Summer,No Holiday,Yes,26,7,2018
355,3,27.7,76,0.2,1376,Summer,No Holiday,Yes,26,7,2018
252,4,27.7,75,1.0,1360,Summer,No Holiday,Yes,26,7,2018
306,5,27.4,78,0.8,1301,Summer,No Holiday,Yes,26,7,2018
602,6,27.4,77,0.7,1113,Summer,No Holiday,Yes,26,7,2018
1175,7,27.7,75,1.2,1103,Summer,No Holiday,Yes,26,7,2018
1823,8,28.3,72,0.8,1165,Summer,No Holiday,Yes,26,7,2018
966,9,29.1,69,1.0,853,Summer,No Holiday,Yes,26,7,2018
644,10,29.5,68,1.8,946,Summer,No Holiday,Yes,26,7,2018
614,11,30.2,67,1.5,1003,Summer,No Holiday,Yes,26,7,2018
600,12,32.0,57,1.6,1075,Summer,No Holiday,Yes,26,7,2018
628,13,32.4,54,0.7,896,Summer,No Holiday,Yes,26,7,2018
706,14,33.0,56,2.5,879,Summer,No Holiday,Yes,26,7,2018
774,15,33.1,58,1.9,882,Summer,No Holiday,Yes,26,7,2018
920,16,33.5,57,2.8,989,Summer,No Holiday,Yes,26,7,2018
1394,17,33.1,59,2.9,1038,Summer,No Holiday,Yes,26,7,2018
2367,18,33.2,59,1.8,1069,Summer,No Holiday,Yes,26,7,2018
1994,19,32.3,63,2.1,1037,Summer,No Holiday,Yes,26,7,2018
1790,20,31.0,68,1.4,1162,Summer,No Holiday,Yes,26,7,2018
1868,21,30.0,74,2.7,1056,Summer,No Holiday,Yes,26,7,2018
1709,22,29.4,78,1.6,1011,Summer,No Holiday,Yes,26,7,2018
1273,23,29.0,79,1.2,971,Summer,No Holiday,Yes,26,7,2018
909,0,28.6,80,0.6,990,Summer,No Holiday,Yes,27,7,2018
747,1,28.3,78,0.5,1072,Summer,No Holiday,Yes,27,7,2018
537,2,27.8,79,1.4,1049,Summer,No Holiday,Yes,27,7,2018
371,3,27.6,80,1.6,929,Summer,No Holiday,Yes,27,7,2018
218,4,27.3,85,1.6,671,Summer,No Holiday,Yes,27,7,2018
295,5,27.2,86,0.8,657,Summer,No Holiday,Yes,27,7,2018
647,6,27.2,85,0.1,702,Summer,No Holiday,Yes,27,7,2018
1111,7,27.6,80,1.0,783,Summer,No Holiday,Yes,27,7,2018
1763,8,28.5,76,0.9,725,Summer,No Holiday,Yes,27,7,2018
934,9,29.9,69,1.5,769,Summer,No Holiday,Yes,27,7,2018
639,10,31.2,61,2.3,901,Summer,No Holiday,Yes,27,7,2018
619,11,32.7,56,1.9,1034,Summer,No Holiday,Yes,27,7,2018
714,12,33.7,53,1.9,990,Summer,No Holiday,Yes,27,7,2018
653,13,35.3,48,2.5,880,Summer,No Holiday,Yes,27,7,2018
507,14,34.1,57,1.8,667,Summer,No Holiday,Yes,27,7,2018
776,15,35.3,52,1.9,822,Summer,No Holiday,Yes,27,7,2018
905,16,35.0,55,2.8,835,Summer,No Holiday,Yes,27,7,2018
1289,17,34.7,59,2.7,1095,Summer,No Holiday,Yes,27,7,2018
2183,18,33.7,62,3.2,1082,Summer,No Holiday,Yes,27,7,2018
1657,19,32.0,68,3.0,1286,Summer,No Holiday,Yes,27,7,2018
1565,20,30.7,73,2.8,1310,Summer,No Holiday,Yes,27,7,2018
1547,21,30.3,75,1.1,1289,Summer,No Holiday,Yes,27,7,2018
1507,22,29.9,74,2.0,1201,Summer,No Holiday,Yes,27,7,2018
1182,23,29.7,76,1.2,1159,Summer,No Holiday,Yes,27,7,2018
992,0,29.4,78,2.1,1072,Summer,No Holiday,Yes,28,7,2018
875,1,29.1,79,1.3,975,Summer,No Holiday,Yes,28,7,2018
656,2,28.8,80,1.9,925,Summer,No Holiday,Yes,28,7,2018
461,3,28.5,81,1.2,911,Summer,No Holiday,Yes,28,7,2018
340,4,28.3,83,1.7,814,Summer,No Holiday,Yes,28,7,2018
248,5,28.1,84,0.5,754,Summer,No Holiday,Yes,28,7,2018
313,6,28.0,85,0.8,647,Summer,No Holiday,Yes,28,7,2018
428,7,28.4,82,0.7,748,Summer,No Holiday,Yes,28,7,2018
606,8,29.6,75,0.4,749,Summer,No Holiday,Yes,28,7,2018
671,9,30.6,74,1.4,716,Summer,No Holiday,Yes,28,7,2018
654,10,32.0,65,0.9,966,Summer,No Holiday,Yes,28,7,2018
592,11,32.8,62,0.6,881,Summer,No Holiday,Yes,28,7,2018
632,12,33.6,62,1.9,820,Summer,No Holiday,Yes,28,7,2018
741,13,34.2,58,1.8,933,Summer,No Holiday,Yes,28,7,2018
314,14,34.4,65,1.8,960,Summer,No Holiday,Yes,28,7,2018
468,15,28.9,86,2.2,1592,Summer,No Holiday,Yes,28,7,2018
706,16,28.6,82,3.4,1022,Summer,No Holiday,Yes,28,7,2018
863,17,28.2,83,1.3,1099,Summer,No Holiday,Yes,28,7,2018
843,18,29.0,81,0.8,989,Summer,No Holiday,Yes,28,7,2018
974,19,29.3,78,0.0,988,Summer,No Holiday,Yes,28,7,2018
1095,20,29.2,82,0.4,1000,Summer,No Holiday,Yes,28,7,2018
1211,21,29.1,78,1.1,1362,Summer,No Holiday,Yes,28,7,2018
1158,22,29.0,74,0.9,1652,Summer,No Holiday,Yes,28,7,2018
1039,23,28.6,74,0.7,1807,Summer,No Holiday,Yes,28,7,2018
921,0,28.4,70,0.9,1945,Summer,No Holiday,Yes,29,7,2018
636,1,28.0,71,0.6,1799,Summer,No Holiday,Yes,29,7,2018
511,2,27.7,73,0.4,1832,Summer,No Holiday,Yes,29,7,2018
403,3,27.4,73,0.6,1893,Summer,No Holiday,Yes,29,7,2018
245,4,27.0,74,0.8,1816,Summer,No Holiday,Yes,29,7,2018
199,5,26.7,75,0.3,1871,Summer,No Holiday,Yes,29,7,2018
266,6,26.4,76,0.4,1813,Summer,No Holiday,Yes,29,7,2018
345,7,26.9,69,0.8,1960,Summer,No Holiday,Yes,29,7,2018
456,8,28.6,63,0.8,1867,Summer,No Holiday,Yes,29,7,2018
519,9,30.6,54,1.7,1831,Summer,No Holiday,Yes,29,7,2018
473,10,32.4,48,1.9,1952,Summer,No Holiday,Yes,29,7,2018
476,11,33.6,46,1.7,1965,Summer,No Holiday,Yes,29,7,2018
644,12,33.8,47,1.7,1962,Summer,No Holiday,Yes,29,7,2018
622,13,34.4,41,2.9,1970,Summer,No Holiday,Yes,29,7,2018
630,14,35.4,43,1.4,2000,Summer,No Holiday,Yes,29,7,2018
713,15,35.9,37,1.9,1949,Summer,No Holiday,Yes,29,7,2018
760,16,36.0,33,1.4,2000,Summer,No Holiday,Yes,29,7,2018
895,17,36.3,36,1.5,2000,Summer,No Holiday,Yes,29,7,2018
1141,18,35.8,35,1.3,2000,Summer,No Holiday,Yes,29,7,2018
1486,19,34.4,39,1.2,2000,Summer,No Holiday,Yes,29,7,2018
1697,20,32.3,48,1.4,2000,Summer,No Holiday,Yes,29,7,2018
1638,21,31.1,47,1.3,2000,Summer,No Holiday,Yes,29,7,2018
1406,22,30.4,45,1.6,2000,Summer,No Holiday,Yes,29,7,2018
1108,23,29.9,45,1.4,2000,Summer,No Holiday,Yes,29,7,2018
810,0,29.2,50,1.1,2000,Summer,No Holiday,Yes,30,7,2018
575,1,28.5,54,1.1,2000,Summer,No Holiday,Yes,30,7,2018
363,2,28.0,57,1.2,2000,Summer,No Holiday,Yes,30,7,2018
253,3,27.4,59,1.4,2000,Summer,No Holiday,Yes,30,7,2018
209,4,26.7,62,1.0,2000,Summer,No Holiday,Yes,30,7,2018
273,5,26.4,62,0.6,2000,Summer,No Holiday,Yes,30,7,2018
668,6,26.2,64,1.4,2000,Summer,No Holiday,Yes,30,7,2018
1130,7,26.8,59,1.1,2000,Summer,No Holiday,Yes,30,7,2018
1646,8,28.8,56,1.4,2000,Summer,No Holiday,Yes,30,7,2018
866,9,30.5,53,1.6,2000,Summer,No Holiday,Yes,30,7,2018
609,10,32.0,50,2.1,1992,Summer,No Holiday,Yes,30,7,2018
623,11,33.2,46,1.4,1968,Summer,No Holiday,Yes,30,7,2018
663,12,33.6,48,1.6,2000,Summer,No Holiday,Yes,30,7,2018
688,13,34.7,43,1.3,2000,Summer,No Holiday,Yes,30,7,2018
645,14,35.3,41,1.3,2000,Summer,No Holiday,Yes,30,7,2018
666,15,35.5,43,1.3,2000,Summer,No Holiday,Yes,30,7,2018
845,16,36.4,40,1.1,2000,Summer,No Holiday,Yes,30,7,2018
1224,17,35.4,44,0.8,2000,Summer,No Holiday,Yes,30,7,2018
2347,18,36.5,38,0.9,2000,Summer,No Holiday,Yes,30,7,2018
2016,19,35.2,43,0.9,2000,Summer,No Holiday,Yes,30,7,2018
1947,20,33.9,46,1.4,2000,Summer,No Holiday,Yes,30,7,2018
1875,21,33.1,48,1.1,2000,Summer,No Holiday,Yes,30,7,2018
1552,22,32.5,50,1.2,2000,Summer,No Holiday,Yes,30,7,2018
1202,23,31.7,52,1.2,2000,Summer,No Holiday,Yes,30,7,2018
901,0,31.0,54,0.8,2000,Summer,No Holiday,Yes,31,7,2018
695,1,30.2,57,0.7,2000,Summer,No Holiday,Yes,31,7,2018
476,2,29.8,57,0.8,2000,Summer,No Holiday,Yes,31,7,2018
334,3,29.3,57,1.6,2000,Summer,No Holiday,Yes,31,7,2018
244,4,28.8,58,0.9,2000,Summer,No Holiday,Yes,31,7,2018
284,5,28.3,60,1.6,2000,Summer,No Holiday,Yes,31,7,2018
584,6,27.9,63,0.5,2000,Summer,No Holiday,Yes,31,7,2018
1091,7,27.9,60,1.1,1983,Summer,No Holiday,Yes,31,7,2018
1665,8,29.3,51,0.9,2000,Summer,No Holiday,Yes,31,7,2018
860,9,30.9,47,1.0,2000,Summer,No Holiday,Yes,31,7,2018
582,10,32.7,43,1.2,2000,Summer,No Holiday,Yes,31,7,2018
583,11,34.1,40,1.5,1947,Summer,No Holiday,Yes,31,7,2018
626,12,35.2,39,1.2,2000,Summer,No Holiday,Yes,31,7,2018
623,13,36.1,38,1.0,2000,Summer,No Holiday,Yes,31,7,2018
579,14,36.4,35,1.3,1967,Summer,No Holiday,Yes,31,7,2018
665,15,37.8,34,1.8,1965,Summer,No Holiday,Yes,31,7,2018
763,16,37.0,38,1.2,2000,Summer,No Holiday,Yes,31,7,2018
1184,17,38.0,36,1.3,1989,Summer,No Holiday,Yes,31,7,2018
2092,18,36.2,45,2.0,2000,Summer,No Holiday,Yes,31,7,2018
1865,19,34.9,47,2.4,2000,Summer,No Holiday,Yes,31,7,2018
1772,20,33.5,50,2.1,2000,Summer,No Holiday,Yes,31,7,2018
1719,21,32.7,51,2.8,2000,Summer,No Holiday,Yes,31,7,2018
1613,22,31.6,66,3.0,2000,Summer,No Holiday,Yes,31,7,2018
1097,23,31.0,65,0.5,2000,Summer,No Holiday,Yes,31,7,2018
875,0,30.5,68,1.9,2000,Summer,No Holiday,Yes,8,1,2018
724,1,29.9,70,1.0,2000,Summer,No Holiday,Yes,8,1,2018
501,2,29.5,69,0.8,2000,Summer,No Holiday,Yes,8,1,2018
362,3,29.1,64,0.5,1997,Summer,No Holiday,Yes,8,1,2018
250,4,28.5,69,0.3,2000,Summer,No Holiday,Yes,8,1,2018
